track_name,element,album_name,artist,lyric,line
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,(Want the money),20
IDWT$,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,"Can't say I'm mad, this is entertainment",21
IDWT$,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,But I want what they have and I'm gonna take it,22
IDWT$,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,And I'm so sorry if I'm cynical,23
IDWT$,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,My water's full of chemicals,24
IDWT$,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,I don't know what I'm made of anymore,25
IDWT$,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,You wake up to sirens and quakes in your bed,26
IDWT$,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Searching for something to push you through the day,27
IDWT$,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Aching for meds that could take the pain away,28
IDWT$,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"Every second, every day",29
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,(You're waiting for the),30
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Day to come when they will notice,31
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,(It is time to wake up now),32
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Fighting battles at your lowest,33
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,(Your fire is dying out),34
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Dragging every step forward,35
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,But it won't happen again,36
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,And I'm not gonna pretend,37
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,(I don't want the money),38
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,(Want the money),39
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,(Want the money),40
IDWT$,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,(It's time to wake up now),41
IDWT$,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,(Your fire is dying out),42
IDWT$,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,But it won't happen again,43
IDWT$,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,And I'm not gonna pretend,44
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,(I'm waitin' for the),45
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Day to come when they will notice,46
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,(It is time to wake up now),47
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Fighting battles at your lowest,48
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,(Your fire is dying out),49
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Dragging every step forward,50
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,But it won't happen again,51
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,And I'm not gonna pretend,52
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,(I don't want the money),53
IDWT$,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,"Want it, I want it all",54
IDWT$,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,"Want it, I want it all",55
Nowhere To Go,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,Why's this always gotta happen to me? I should have known,1
Nowhere To Go,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"I never fail to never learn from mistakes, still throwing stones",2
Nowhere To Go,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"Blood-signed, we made a pact",3
Nowhere To Go,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"Yours dried out, you took it back",4
Nowhere To Go,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,And you know you are a paradox and you contradict,5
Nowhere To Go,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"The road you walk, everything that you ever did",6
Nowhere To Go,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,Cutting into my code,7
Nowhere To Go,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,Erasing everything I know,8
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Hear me out,9
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"I'm sorry, but I'm a little less than sold",10
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I've been around,11
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Heard all the stories you said you never told,12
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,You're used to speaking in tongues,13
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,To feel like you're in control,14
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Now you've got nowhere to run,15
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Now you'vе got nowhere to go,16
Nowhere To Go,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,"I feel my focus fadin' away, I had high hopes",17
Nowhere To Go,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,"Running from thе man that I used to be, but I'm too slow",18
Nowhere To Go,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,"Blood-signed, we made a pact",19
Nowhere To Go,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,"Yours dried out, you took it back",20
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Hear me out,21
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"I'm sorry, but I'm a little less than sold",22
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I've been around,23
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Heard all the stories you said you never told,24
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,You're used to speaking in tongues,25
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,To feel like you're in control,26
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Now you've got nowhere to run,27
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Now you've got nowhere to go,28
Nowhere To Go,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,Tell me what's mine and tell me what's yours,29
Nowhere To Go,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,"Why I never got a say, never got a choice",30
Nowhere To Go,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,Tell me what's mine and tell me what's yours,31
Nowhere To Go,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,"Why I never got a say, never got a choice",32
Nowhere To Go,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,Tell me what's mine and tell me what's yours,33
Nowhere To Go,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,"Why I never got a say, never got a choice",34
Nowhere To Go,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,Tell me what's mine and tell me what's yours,35
Nowhere To Go,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,"And why I never ever got a fucking say, oh",36
Nowhere To Go,Breakdown,THE DEATH OF PEACE OF MIND,Bad Omens,Are you ready?,37
Nowhere To Go,Breakdown,THE DEATH OF PEACE OF MIND,Bad Omens,I'm in the driver's seat now,38
Nowhere To Go,Breakdown,THE DEATH OF PEACE OF MIND,Bad Omens,"Oh, oh",39
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Hear me out,40
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"I'm sorry, but I'm a little less than sold",41
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I've been around,42
Nowhere To Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Heard all the stories you said you never told,43
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,You're used to speaking in tongues,44
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,To feel like you're in control,45
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Now you've got nowhere to run,46
Nowhere To Go,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Now you've got nowhere to go,47
Nowhere To Go,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,Hear me out,48
Nowhere To Go,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,"I'm sorry, but I'm a little less than sold",49
Nowhere To Go,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,I've been around,50
Nowhere To Go,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,Heard all the stories you said you never told,51
Nowhere To Go,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,You're used to speaking in tongues,52
Nowhere To Go,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,To feel like you're in control,53
Nowhere To Go,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,Now you've got nowhere to run,54
Nowhere To Go,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,Now you've got nowhere to go,55
The Grey,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"Evened the scores, then I let it all go fall apart (Fall apart)",1
The Grey,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"And every step forward put a little more sword in your heart, yeah",2
The Grey,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,Looking sideways when I say I'm okay with the past (With the past),3
The Grey,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,But I'm afraid of what I might say if you ask,4
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"Gave you way too many chances, you ran through 'em all",5
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"Got everything I could want, but it wasn't enough",6
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"Nobody left for me to talk to, nobody to call",7
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"Got everything I could want, but I still wanted more",8
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"Yeah, I still wanted more",9
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"There's not another way, don't let me go",10
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Don't dig another grave today,11
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"I'll make the same mistakes, I'll never know",12
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Who I was before I faded away,13
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Into the grey,14
The Grey,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,"All of this time sittin' inside, sittin' in the dark (In the dark)",15
The Grey,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,"And every night, I can see why you could never stop, yeah (Yeah)",16
The Grey,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,Lying is hard and the truth comes out anyway (Anyway),17
The Grey,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,"You're going way too far, gonna drop dead at this rate",18
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"Gave you way too many chances, you ran through 'em all",19
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"Got everything I could want, but it wasn't enough",20
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"Nobody left for me to talk to, nobody to call",21
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"Got everything I could want, but I still wanted more",22
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"There's not another way, don't let me go",23
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Don't dig another grave today,24
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"I'll make the same mistakes, I'll never know",25
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Who I was before I faded away,26
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Into the grey,27
The Grey,Post-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"I did it to myself, tried to be someone else",28
The Grey,Post-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I let it tear me down and I'll never be the same,29
The Grey,Post-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"I did it to myself, tried to be someone else",30
The Grey,Post-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"And you didn't notice 'til I finally got, finally got away",31
The Grey,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,"(There's not another way, don't let me go)",32
The Grey,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,(Don't dig another grave today),33
The Grey,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,(Finally got away),34
The Grey,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,"(I'll make the same mistakes, I'll never know)",35
The Grey,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,(Who I was before I faded away),36
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"There's not another way, don't let me go",37
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Don't dig another grave today,38
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"I'll make the same mistakes, I'll never know",39
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Who I was before I faded away,40
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Into the grey,41
The Grey,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,Into the grey,42
Miracle,Intro,THE DEATH OF PEACE OF MIND,Bad Omens,"Lay on me, lay on me",1
Miracle,Intro,THE DEATH OF PEACE OF MIND,Bad Omens,"Lay on me, lay on me",2
Miracle,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,One look at your eyes and I cave in,3
Miracle,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"One taste of the life, now I crave it",4
Miracle,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,It's not too late to die for a reason,5
Miracle,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,Fall down on the sword you were swingin’,6
Miracle,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I wanted to dress a blade up in red with both of our necks,7
Miracle,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"But I wasn't able and I wasn't stable, I guess",8
Miracle,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"But nevertheless, I’m fuckin' depressed, I hide it with sex and drink 'til it's fatal",9
Miracle,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"It's so fucking painful, it's a mess",10
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,So give me somethin' beautiful,11
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,So give mе somethin' else,12
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I need anothеr miracle,13
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I really need some help,14
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I need a miracle,15
Miracle,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,Who’s left when we’re all for the takin'?,16
Miracle,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,No lives left to bet on obeyin’,17
Miracle,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,What are we callin' it and what does it cost?,18
Miracle,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,What are we callin' it and what does it cost?,19
Miracle,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,In over my head when you found me,20
Miracle,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,"I love you to death, but I'm drowning",21
Miracle,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,What are we callin’ it and what does it cost?,22
Miracle,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,What are we callin' it and what does it cost?,23
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,So give me somethin' beautiful,24
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,So give me somethin' else,25
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I need another miracle,26
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I need some fuckin' help (I need a miracle),27
Miracle,Breakdown,THE DEATH OF PEACE OF MIND,Bad Omens,You're just the company you keep,28
Miracle,Breakdown,THE DEATH OF PEACE OF MIND,Bad Omens,And trouble tends to follow me,29
Miracle,Breakdown,THE DEATH OF PEACE OF MIND,Bad Omens,"I didn't care, now I'm fucking scared",30
Miracle,Breakdown,THE DEATH OF PEACE OF MIND,Bad Omens,And if you're not (You're gonna be),31
Miracle,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,So give me somethin' beautiful,32
Miracle,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,So give me somethin' else,33
Miracle,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I need a fucking miracle,34
Miracle,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I need some fucking help,35
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,So give me somethin' beautiful,36
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,So give me somethin' else,37
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I need another miracle,38
Miracle,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I need some fuckin' help (I need a miracle),39
Miracle,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,I wanted to dress a blade up in red with both of our necks,40
Miracle,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,"But I wasn't able and I wasn't stable, I guess",41
Miracle,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,"But nevertheless, I'm fuckin' depressed, I hide it with sex and drink 'til it's fatal",42
Miracle,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,"It's so fucking painful, it's a mess",43
Miracle,Outro,THE DEATH OF PEACE OF MIND,Bad Omens,I need a miracle,44
Somebody else.,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"You said ""Enough"", you never loved the thought of us",1
Somebody else.,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"You're too good to be true, yeah",2
Somebody else.,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"I gotta go, gotta run",3
Somebody else.,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"You don't want me the way that I want you, no",4
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,You walked too close to the rails,5
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I picked you up when you fell,6
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,How can you live with yourself?,7
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"You're lost, but I couldn't tell",8
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Fooled me and you did it well,9
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Thought you were somebody else,10
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,No way to right these wrongs,11
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,"Either way, I'm feeling it might just cost somethin' in the millions",12
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,I know that I can't resist,13
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,"You know I can't just stop, but I don't wanna hear",14
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,Every night you're off walkin' on the ceiling,15
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,Bad Omens,Thinkin' about what you did,16
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,You walked too close to the rails,17
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I picked you up when you fell,18
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,How can you live with yourself?,19
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"You're lost, but I couldn't tell",20
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Fooled me and you did it well,21
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Thought you were somebody else,22
Somebody else.,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,I know we said that sex isn't love,23
Somebody else.,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,But it seems like enough for us,24
Somebody else.,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,I know we said that we're having fun,25
Somebody else.,Bridge,THE DEATH OF PEACE OF MIND,Bad Omens,But I'm getting too numb to your touch,26
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,You walked too close to the rails,27
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,I picked you up when you fell,28
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,How can you live with yourself?,29
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"You're lost, but I couldn't tell",30
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Fooled me and you did it well,31
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,Thought you were somebody else,32
bad decisions,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"I'm takin' it slowly, you'd never know",1
bad decisions,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,How quick it gets lonely here at the top,2
bad decisions,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"Her skin feels unholy, but I'm still drawn",3
bad decisions,Verse 1,THE DEATH OF PEACE OF MIND,Bad Omens,"The morals I'm holding, you know they're gone",4
bad decisions,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"No God, no religion",5
bad decisions,Pre-Chorus,THE DEATH OF PEACE OF MIND,Bad Omens,"Just bad, bad decisions",6
