track_name,element,album_name,lyric,line,artist
bad decisions,Pre-Chorus,THE DEATH OF PEACE OF MIND,"No God, no religion",7,Bad Omens
bad decisions,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Just bad, bad decisions",8,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"You can be all I got, what's the difference?",9,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,Hennessy and a lot of bad decisions,10,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"All I know, all I know",11,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"Is bad, bad decisions",12,Bad Omens
bad decisions,Verse 2,THE DEATH OF PEACE OF MIND,"I'm only human, but I'm afraid",13,Bad Omens
bad decisions,Verse 2,THE DEATH OF PEACE OF MIND,I may never learn from all my mistakes,14,Bad Omens
bad decisions,Verse 2,THE DEATH OF PEACE OF MIND,"Don't know what I'm doin', but that's okay",15,Bad Omens
bad decisions,Verse 2,THE DEATH OF PEACE OF MIND,'Cause I like it that way,16,Bad Omens
bad decisions,Pre-Chorus,THE DEATH OF PEACE OF MIND,"No God, no religion",17,Bad Omens
bad decisions,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Just bad, bad decisions",18,Bad Omens
bad decisions,Pre-Chorus,THE DEATH OF PEACE OF MIND,"No God, no religion",19,Bad Omens
bad decisions,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Just bad, bad decisions",20,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"You can be all I got, what's the difference?",21,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,Hennessy and a lot of bad decisions,22,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"All I know, all I know",23,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"Is bad, bad decisions",24,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"You can be all I got, what's the difference?",25,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,You and me and a lot of bad decisions,26,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"All I know, all I know",27,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"Is bad, bad decisions",28,Bad Omens
bad decisions,Bridge,THE DEATH OF PEACE OF MIND,Bitter ends to the nights,29,Bad Omens
bad decisions,Bridge,THE DEATH OF PEACE OF MIND,I'm along for the ride,30,Bad Omens
bad decisions,Bridge,THE DEATH OF PEACE OF MIND,"Out of breath, out of time",31,Bad Omens
bad decisions,Bridge,THE DEATH OF PEACE OF MIND,Everything has a price,32,Bad Omens
bad decisions,Bridge,THE DEATH OF PEACE OF MIND,Bitter ends to the nights,33,Bad Omens
bad decisions,Bridge,THE DEATH OF PEACE OF MIND,I'm along for the ride,34,Bad Omens
bad decisions,Bridge,THE DEATH OF PEACE OF MIND,"Out of breath, out of time",35,Bad Omens
bad decisions,Bridge,THE DEATH OF PEACE OF MIND,Everything has a price,36,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"You can be all I got, what's the difference?",37,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,Hennessy and a lot of bad decisions,38,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"All I know, all I know",39,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"Is bad, bad decisions",40,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,You can be all I got what's the difference?,41,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,You and me and a lot of bad decisions,42,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"All I know, all I know",43,Bad Omens
bad decisions,Chorus,THE DEATH OF PEACE OF MIND,"Is bad, bad decisions",44,Bad Omens
Just Pretend,Verse 1,THE DEATH OF PEACE OF MIND,I'm not afraid,1,Bad Omens
Just Pretend,Verse 1,THE DEATH OF PEACE OF MIND,Of the war you've come to wage against my sins,2,Bad Omens
Just Pretend,Verse 1,THE DEATH OF PEACE OF MIND,I'm not okay,3,Bad Omens
Just Pretend,Verse 1,THE DEATH OF PEACE OF MIND,But I can try my best to just pretend,4,Bad Omens
Just Pretend,Pre-Chorus,THE DEATH OF PEACE OF MIND,So will you wait me out,5,Bad Omens
Just Pretend,Pre-Chorus,THE DEATH OF PEACE OF MIND,Or will you drown me out?,6,Bad Omens
Just Pretend,Pre-Chorus,THE DEATH OF PEACE OF MIND,So will you wait me out,7,Bad Omens
Just Pretend,Pre-Chorus,THE DEATH OF PEACE OF MIND,Or will you drown me out?,8,Bad Omens
Just Pretend,Pre-Chorus,THE DEATH OF PEACE OF MIND,(I have to let you go),9,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,I can wait for you at the bottom,10,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,I can stay away if you want me to,11,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,I can wait for years if I gotta,12,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,Heaven knows I ain't getting over you,13,Bad Omens
Just Pretend,Verse 2,THE DEATH OF PEACE OF MIND,I know the pain,14,Bad Omens
Just Pretend,Verse 2,THE DEATH OF PEACE OF MIND,That you hide behind the smile on your face,15,Bad Omens
Just Pretend,Verse 2,THE DEATH OF PEACE OF MIND,And not a day,16,Bad Omens
Just Pretend,Verse 2,THE DEATH OF PEACE OF MIND,Goes by where I don't think I feel the same,17,Bad Omens
Just Pretend,Pre-Chorus,THE DEATH OF PEACE OF MIND,So will you wait me out,18,Bad Omens
Just Pretend,Pre-Chorus,THE DEATH OF PEACE OF MIND,Or will you drown me out?,19,Bad Omens
Just Pretend,Pre-Chorus,THE DEATH OF PEACE OF MIND,So will you wait me out,20,Bad Omens
Just Pretend,Pre-Chorus,THE DEATH OF PEACE OF MIND,Or will you drown me out?,21,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,I can wait for you at the bottom,22,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,I can stay away if you want me to,23,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,I can wait for years if I gotta,24,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,Heaven knows I ain't getting over you,25,Bad Omens
Just Pretend,Post-Chorus,THE DEATH OF PEACE OF MIND,We'll try again,26,Bad Omens
Just Pretend,Post-Chorus,THE DEATH OF PEACE OF MIND,When we're not so different,27,Bad Omens
Just Pretend,Post-Chorus,THE DEATH OF PEACE OF MIND,We will make amends,28,Bad Omens
Just Pretend,Post-Chorus,THE DEATH OF PEACE OF MIND,'Til then I'll just pretend,29,Bad Omens
Just Pretend,Bridge,THE DEATH OF PEACE OF MIND,"Weigh down on me, stay 'til morning",30,Bad Omens
Just Pretend,Bridge,THE DEATH OF PEACE OF MIND,"Way down, would you say I'm worthy?",31,Bad Omens
Just Pretend,Bridge,THE DEATH OF PEACE OF MIND,"Weigh down on me, stay 'til morning",32,Bad Omens
Just Pretend,Bridge,THE DEATH OF PEACE OF MIND,"Way down, would you say I'm worthy?",33,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,I can wait for you at the bottom,34,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,I can stay away if you want me to,35,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,I can wait for years if I gotta,36,Bad Omens
Just Pretend,Chorus,THE DEATH OF PEACE OF MIND,Heaven knows I ain't getting over you,37,Bad Omens
Just Pretend,Post-Chorus,THE DEATH OF PEACE OF MIND,We'll try again,38,Bad Omens
Just Pretend,Post-Chorus,THE DEATH OF PEACE OF MIND,When we're not so different,39,Bad Omens
Just Pretend,Post-Chorus,THE DEATH OF PEACE OF MIND,We will make amends,40,Bad Omens
Just Pretend,Post-Chorus,THE DEATH OF PEACE OF MIND,'Til then I'll just pretend,41,Bad Omens
Just Pretend,Outro,THE DEATH OF PEACE OF MIND,"(Weigh down on me, stay 'til morning)",42,Bad Omens
Just Pretend,Outro,THE DEATH OF PEACE OF MIND,"(Way down, would you say I'm worthy?)",43,Bad Omens
Just Pretend,Outro,THE DEATH OF PEACE OF MIND,"Weigh down on me, stay 'til morning",44,Bad Omens
Just Pretend,Outro,THE DEATH OF PEACE OF MIND,"Way down, would you say I'm worthy?",45,Bad Omens
The Grey,Verse 1,THE DEATH OF PEACE OF MIND,"Evened the scores, then I let it all go fall apart (Fall apart)",1,Bad Omens
The Grey,Verse 1,THE DEATH OF PEACE OF MIND,"And every step forward put a little more sword in your heart, yeah",2,Bad Omens
The Grey,Verse 1,THE DEATH OF PEACE OF MIND,Looking sideways when I say I'm okay with the past (With the past),3,Bad Omens
The Grey,Verse 1,THE DEATH OF PEACE OF MIND,But I'm afraid of what I might say if you ask,4,Bad Omens
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Gave you way too many chances, you ran through 'em all",5,Bad Omens
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Got everything I could want, but it wasn't enough",6,Bad Omens
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Nobody left for me to talk to, nobody to call",7,Bad Omens
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Got everything I could want, but I still wanted more",8,Bad Omens
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Yeah, I still wanted more",9,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,"There's not another way, don't let me go",10,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Don't dig another grave today,11,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,"I'll make the same mistakes, I'll never know",12,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Who I was before I faded away,13,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Into the grey,14,Bad Omens
The Grey,Verse 2,THE DEATH OF PEACE OF MIND,"All of this time sittin' inside, sittin' in the dark (In the dark)",15,Bad Omens
The Grey,Verse 2,THE DEATH OF PEACE OF MIND,"And every night, I can see why you could never stop, yeah (Yeah)",16,Bad Omens
The Grey,Verse 2,THE DEATH OF PEACE OF MIND,Lying is hard and the truth comes out anyway (Anyway),17,Bad Omens
The Grey,Verse 2,THE DEATH OF PEACE OF MIND,"You're going way too far, gonna drop dead at this rate",18,Bad Omens
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Gave you way too many chances, you ran through 'em all",19,Bad Omens
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Got everything I could want, but it wasn't enough",20,Bad Omens
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Nobody left for me to talk to, nobody to call",21,Bad Omens
The Grey,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Got everything I could want, but I still wanted more",22,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,"There's not another way, don't let me go",23,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Don't dig another grave today,24,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,"I'll make the same mistakes, I'll never know",25,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Who I was before I faded away,26,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Into the grey,27,Bad Omens
The Grey,Post-Chorus,THE DEATH OF PEACE OF MIND,"I did it to myself, tried to be someone else",28,Bad Omens
The Grey,Post-Chorus,THE DEATH OF PEACE OF MIND,I let it tear me down and I'll never be the same,29,Bad Omens
The Grey,Post-Chorus,THE DEATH OF PEACE OF MIND,"I did it to myself, tried to be someone else",30,Bad Omens
The Grey,Post-Chorus,THE DEATH OF PEACE OF MIND,"And you didn't notice 'til I finally got, finally got away",31,Bad Omens
The Grey,Bridge,THE DEATH OF PEACE OF MIND,"(There's not another way, don't let me go)",32,Bad Omens
The Grey,Bridge,THE DEATH OF PEACE OF MIND,(Don't dig another grave today),33,Bad Omens
The Grey,Bridge,THE DEATH OF PEACE OF MIND,(Finally got away),34,Bad Omens
The Grey,Bridge,THE DEATH OF PEACE OF MIND,"(I'll make the same mistakes, I'll never know)",35,Bad Omens
The Grey,Bridge,THE DEATH OF PEACE OF MIND,(Who I was before I faded away),36,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,"There's not another way, don't let me go",37,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Don't dig another grave today,38,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,"I'll make the same mistakes, I'll never know",39,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Who I was before I faded away,40,Bad Omens
The Grey,Chorus,THE DEATH OF PEACE OF MIND,Into the grey,41,Bad Omens
The Grey,Outro,THE DEATH OF PEACE OF MIND,Into the grey,42,Bad Omens
Who are you?,Verse 1,THE DEATH OF PEACE OF MIND,Swimming pools made of gold,1,Bad Omens
Who are you?,Verse 1,THE DEATH OF PEACE OF MIND,Dive into the low end,2,Bad Omens
Who are you?,Verse 1,THE DEATH OF PEACE OF MIND,I think I'm dreamin',3,Bad Omens
Who are you?,Verse 1,THE DEATH OF PEACE OF MIND,Take off all of your clothes,4,Bad Omens
Who are you?,Verse 1,THE DEATH OF PEACE OF MIND,Hold me 'til we're frozen,5,Bad Omens
Who are you?,Verse 1,THE DEATH OF PEACE OF MIND,'Til we can't feel it,6,Bad Omens
Who are you?,Pre-Chorus,THE DEATH OF PEACE OF MIND,I asked for more than I could take,7,Bad Omens
Who are you?,Pre-Chorus,THE DEATH OF PEACE OF MIND,With nothin' left to give,8,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,"So who, who, who, who are you, you? (You, you)",9,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,"Who, who, who are you? (Who are you?)",10,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,Every day it's all the same,11,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,I don't wanna play your games,12,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,"If you wanna know, it depends who's asking",13,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,"Who, who are you?",14,Bad Omens
Who are you?,Verse 2,THE DEATH OF PEACE OF MIND,One hundred to the nose,15,Bad Omens
Who are you?,Verse 2,THE DEATH OF PEACE OF MIND,Chase it with the potions,16,Bad Omens
Who are you?,Verse 2,THE DEATH OF PEACE OF MIND,And now you're bleedin',17,Bad Omens
Who are you?,Verse 2,THE DEATH OF PEACE OF MIND,Swervin' over the road,18,Bad Omens
Who are you?,Verse 2,THE DEATH OF PEACE OF MIND,Eyes go out of focus,19,Bad Omens
Who are you?,Verse 2,THE DEATH OF PEACE OF MIND,You love the feelin',20,Bad Omens
Who are you?,Pre-Chorus,THE DEATH OF PEACE OF MIND,You said we got nothin' in common (Common),21,Bad Omens
Who are you?,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Too bad, nevеr even got started (Startеd, started)",22,Bad Omens
Who are you?,Pre-Chorus,THE DEATH OF PEACE OF MIND,You said we got nothin' in common (Common),23,Bad Omens
Who are you?,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Too bad, never even got started (Started, started)",24,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,"So who, who, who, who are you, you? (You, you)",25,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,"Who, who, who are you? (Who are you?)",26,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,Every day it's all the same,27,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,I don't wanna play your games,28,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,"If you wanna know, it depends who's asking",29,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,"Who, who are you?",30,Bad Omens
Who are you?,Bridge,THE DEATH OF PEACE OF MIND,I've been finally catchin' up,31,Bad Omens
Who are you?,Bridge,THE DEATH OF PEACE OF MIND,"On years of sleep the last few weeks, patiently",32,Bad Omens
Who are you?,Bridge,THE DEATH OF PEACE OF MIND,Fallin' out of love with you and me,33,Bad Omens
Who are you?,Bridge,THE DEATH OF PEACE OF MIND,And now it's too late to save it,34,Bad Omens
Who are you?,Bridge,THE DEATH OF PEACE OF MIND,I've been finally catchin' up,35,Bad Omens
Who are you?,Bridge,THE DEATH OF PEACE OF MIND,"On years of sleep the last few weeks, patiently",36,Bad Omens
Who are you?,Bridge,THE DEATH OF PEACE OF MIND,Fallin' out of love with you and me,37,Bad Omens
Who are you?,Bridge,THE DEATH OF PEACE OF MIND,And now it's too late to save it,38,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,"So who, who, who, who are you, you? (You, you)",39,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,"Who, who, who are you? (Who are you?)",40,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,Every day it's all the same,41,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,I don't wanna play your games,42,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,"If you wanna know, it depends who's asking",43,Bad Omens
Who are you?,Chorus,THE DEATH OF PEACE OF MIND,Now it's too late to save it,44,Bad Omens
Somebody else.,Verse 1,THE DEATH OF PEACE OF MIND,"You said ""Enough"", you never loved the thought of us",1,Bad Omens
Somebody else.,Verse 1,THE DEATH OF PEACE OF MIND,"You're too good to be true, yeah",2,Bad Omens
Somebody else.,Verse 1,THE DEATH OF PEACE OF MIND,"I gotta go, gotta run",3,Bad Omens
Somebody else.,Verse 1,THE DEATH OF PEACE OF MIND,"You don't want me the way that I want you, no",4,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,You walked too close to the rails,5,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,I picked you up when you fell,6,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,How can you live with yourself?,7,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,"You're lost, but I couldn't tell",8,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Fooled me and you did it well,9,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Thought you were somebody else,10,Bad Omens
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,No way to right these wrongs,11,Bad Omens
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,"Either way, I'm feeling it might just cost somethin' in the millions",12,Bad Omens
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,I know that I can't resist,13,Bad Omens
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,"You know I can't just stop, but I don't wanna hear",14,Bad Omens
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,Every night you're off walkin' on the ceiling,15,Bad Omens
Somebody else.,Verse 2,THE DEATH OF PEACE OF MIND,Thinkin' about what you did,16,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,You walked too close to the rails,17,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,I picked you up when you fell,18,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,How can you live with yourself?,19,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,"You're lost, but I couldn't tell",20,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Fooled me and you did it well,21,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Thought you were somebody else,22,Bad Omens
Somebody else.,Bridge,THE DEATH OF PEACE OF MIND,I know we said that sex isn't love,23,Bad Omens
Somebody else.,Bridge,THE DEATH OF PEACE OF MIND,But it seems like enough for us,24,Bad Omens
Somebody else.,Bridge,THE DEATH OF PEACE OF MIND,I know we said that we're having fun,25,Bad Omens
Somebody else.,Bridge,THE DEATH OF PEACE OF MIND,But I'm getting too numb to your touch,26,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,You walked too close to the rails,27,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,I picked you up when you fell,28,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,How can you live with yourself?,29,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,"You're lost, but I couldn't tell",30,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Fooled me and you did it well,31,Bad Omens
Somebody else.,Chorus,THE DEATH OF PEACE OF MIND,Thought you were somebody else,32,Bad Omens
IDWT$,Verse 1,THE DEATH OF PEACE OF MIND,"You break, you mend, blend in with the madness",1,Bad Omens
IDWT$,Verse 1,THE DEATH OF PEACE OF MIND,"You try to love again, 'cause what else could happen?",2,Bad Omens
IDWT$,Verse 1,THE DEATH OF PEACE OF MIND,You're trapped at the bottom of your wishing well,3,Bad Omens
IDWT$,Verse 1,THE DEATH OF PEACE OF MIND,Buried underneath the wealth,4,Bad Omens
IDWT$,Verse 1,THE DEATH OF PEACE OF MIND,"Penny after penny, reaching for a hand to pull you out",5,Bad Omens
IDWT$,Verse 1,THE DEATH OF PEACE OF MIND,And then,6,Bad Omens
IDWT$,Pre-Chorus,THE DEATH OF PEACE OF MIND,You wake up to sirens and quakes in your bed,7,Bad Omens
IDWT$,Pre-Chorus,THE DEATH OF PEACE OF MIND,Searching for something to push you through the day,8,Bad Omens
IDWT$,Pre-Chorus,THE DEATH OF PEACE OF MIND,Aching for meds that could take the pain away,9,Bad Omens
IDWT$,Pre-Chorus,THE DEATH OF PEACE OF MIND,"Every second, every day",10,Bad Omens
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,(You're waiting for the),11,Bad Omens
IDWT$,Chorus,THE DEATH OF PEACE OF MIND,Day to come when thеy will notice,12,Bad Omens
